id,type,category,epoch,difficulty,points,question,content,correctAnswer,rubric,tags,metadata,createdAt,updatedAt,work
cmiip010k0018qh7mauo0o6hy,CLOSED_MULTIPLE,HISTORICAL_LITERARY,ROMANTICISM,3,4,Dopasuj badacza do głównej tezy interpretacyjnej.,"{""leftColumn"": [{""id"": ""A"", ""text"": ""Wiktor Weintraub""}, {""id"": ""B"", ""text"": ""Zofia Stefanowska""}, {""id"": ""C"", ""text"": ""Alfred Gall""}], ""rightColumn"": [{""id"": 1, ""text"": ""'romantyczny tytanizm' - bunt przeciw Bogu chrześcijańskiemu""}, {""id"": 2, ""text"": ""figuralna interpretacja mesjanizmu""}, {""id"": 3, ""text"": ""mesjanizm jako postkolonialny kontrdyskurs""}], ""matchingType"": ""scholar_thesis""}","[[0, 0], [1, 1], [2, 2]]",,{},"{""explanation"": ""Weintraub - tytanizm, Stefanowska - figura, Gall - postkolonializm.""}",2025-11-28 10:01:15.031,2025-11-28 10:01:15.031,Dziady cz. III
cmiip010k0019qh7m7r4o7qpf,CLOSED_MULTIPLE,HISTORICAL_LITERARY,ROMANTICISM,3,3,"Które cechy wyróżniają polski prometeizm od zachodnioeuropejskiego (Byron, Shelley)?","{""options"": [""bunt przeciw Bogu chrześcijańskiemu (nie pogańskim bogom)"", ""kontekst narodowy (cierpienie narodu, nie jednostki)"", ""połączenie z mesjanizmem"", ""całkowite odrzucenie wiary"", ""wyraźniejsza ambiwalencja (bohater może być ocalony)""]}","[0, 1, 2, 4]",,{},"{""explanation"": ""Polski prometeizm: chrześcijański kontekst, wymiar narodowy, związek z mesjanizmem, ambiwalencja. NIE całkowite odrzucenie wiary.""}",2025-11-28 10:01:15.031,2025-11-28 10:01:15.031,Dziady cz. III
cmiip010k001aqh7mx6d7ar2q,CLOSED_MULTIPLE,HISTORICAL_LITERARY,ROMANTICISM,3,4,Uzupełnij analizę problemu teodycei w Wielkiej Improwizacji.,"{""gaps"": [{""id"": 1, ""options"": [""istnienia Boga"", ""pogodzenia dobrego Boga z istnieniem zła"", ""wolnej woli"", ""nieśmiertelności""]}, {""id"": 2, ""options"": [""Augustyna"", ""Leibniza"", ""Tomasza z Akwinu"", ""Kalwina""]}, {""id"": 3, ""options"": [""nieistnienie"", ""mądrość bez miłości"", ""słabość"", ""okrucieństwo""]}, {""id"": 4, ""options"": [""zgodę"", ""brak kontrargumentów"", ""gniew"", ""wybaczenie""]}], ""textWithGaps"": ""Teodyceja to problem [1]. Konrad odrzuca optymistyczną teodycję [2], zarzucając Bogu [3]. Milczenie Boga może oznaczać [4].""}","[1, 1, 1, 1]",,{},"{""explanation"": ""Teodyceja = problem zła, Leibniz = 'najlepszy ze światów', zarzut = mądrość bez miłości, milczenie = brak obrony.""}",2025-11-28 10:01:15.031,2025-11-28 10:01:15.031,Dziady cz. III
cmiip010m001bqh7m22sqi17w,CLOSED_MULTIPLE,HISTORICAL_LITERARY,ROMANTICISM,3,3,Które funkcje pełniła idea mesjanistyczna dla polskiej emigracji po 1831 roku?,"{""options"": [""nadawanie sensu cierpieniu"", ""mobilizacja polityczna"", ""zachowanie nadziei w beznadziejnej sytuacji"", ""budowanie sojuszy z zaborcami"", ""tworzenie tożsamości zbiorowej na emigracji""]}","[0, 1, 2, 4]",,{},"{""explanation"": ""Mesjanizm: sens cierpienia, mobilizacja, nadzieja, tożsamość emigracyjna. NIE sojusze z zaborcami - wręcz przeciwnie.""}",2025-11-28 10:01:15.031,2025-11-28 10:01:15.031,Dziady cz. III
cmhyzcloq001gqh6ez28veu4v,CLOSED_MULTIPLE,HISTORICAL_LITERARY,POSITIVISM,2,3,Jakie cechy charakteryzują Petersburg w powieści? (wybierz wszystkie),"{""options"": [""Duszny, gorący klimat"", ""Brudne ulice i nędzne kamienice"", ""Knajpy i domy publiczne"", ""Piękne pałace i parki"", ""Tłumy biednych ludzi"", ""Rzeka Newa""]}","[0, 1, 2, 4, 5]",,{},"{""explanation"": ""Petersburg u Dostojewskiego to miasto duszne, brudne, pełne nędzy, knajp i tłumów biedoty. Piękne pałace są marginesem, miasto pokazane jest przez pryzmat ubogich dzielnic.""}",2025-11-14 14:55:34.341,2025-11-14 14:55:34.341,Zbrodnia i kara
cmhyzclor001iqh6evdp7hs3o,CLOSED_SINGLE,HISTORICAL_LITERARY,POSITIVISM,1,1,Kim jest Nastasja w powieści?,"{""options"": [""Matką Raskolnikowa"", ""Służącą gospodyni"", ""Siostrą Soni"", ""Sąsiadką""]}",1,,{},"{""explanation"": ""Nastasja (Nastka) to służąca gospodyni Raskolnikowa - prosta, gadatliwa dziewczyna ze wsi, która przynosi mu jedzenie i sprząta pokój.""}",2025-11-14 14:55:34.341,2025-11-14 14:55:34.341,Zbrodnia i kara
cmhyzclor001mqh6ep1xvzhr2,CLOSED_SINGLE,HISTORICAL_LITERARY,POSITIVISM,2,2,Kim jest Zosimow w powieści?,"{""options"": [""Śledczym"", ""Lekarzem opiekującym się Raskolnikowem"", ""Sąsiadem"", ""Studentem""]}",1,,{},"{""explanation"": ""Zosimow to młody lekarz, znajomy Razumichina, który opiekował się chorym Raskolnikowem i diagnozował u niego nerwicę i obsesję.""}",2025-11-14 14:55:34.341,2025-11-14 14:55:34.341,Zbrodnia i kara
cmhyzclor001qqh6enggil417,CLOSED_SINGLE,HISTORICAL_LITERARY,POSITIVISM,1,1,W jakiej porze roku toczy się główna akcja powieści?,"{""options"": [""Zimą"", ""Wiosną"", ""Latem"", ""Jesienią""]}",2,,{},"{""explanation"": ""Akcja toczy się w upalne lato - narrator wielokrotnie podkreśla nieznośny upał, kurz i swąd panujący w Petersburgu.""}",2025-11-14 14:55:34.341,2025-11-14 14:55:34.341,Zbrodnia i kara
cmhyzclos001sqh6e4w1xvuy7,CLOSED_SINGLE,HISTORICAL_LITERARY,POSITIVISM,2,2,Kto z postaci próbował popełnić samobójstwo przez utopienie się?,"{""options"": [""Raskolnikow"", ""Sonia"", ""Pijana kobieta na moście (Afrosinia)"", ""Dunia""]}",2,,{},"{""explanation"": ""Na moście Raskolnikow widzi próbę samobójczą pijanej kobiety, która skacze do kanału. Ratują ją policjanci. To jedna z wielu scen nędzy w powieści.""}",2025-11-14 14:55:34.341,2025-11-14 14:55:34.341,Zbrodnia i kara
cmhyzclos001wqh6eg1qn5i2q,SHORT_ANSWER,HISTORICAL_LITERARY,POSITIVISM,2,3,Opisz metody śledcze Porfiriego Pietrowicza.,{},,,{},{},2025-11-14 14:55:34.341,2025-11-14 14:55:34.341,Zbrodnia i kara
cmiip010n001cqh7moh52e00s,CLOSED_MULTIPLE,HISTORICAL_LITERARY,ROMANTICISM,4,4,Dopasuj koncepcję filozoficzną do jej manifestacji w Wielkiej Improwizacji.,"{""leftColumn"": [{""id"": ""A"", ""text"": ""poeta jako demiurg (Schelling)""}, {""id"": ""B"", ""text"": ""wspólne źródło sił (Boehme)""}, {""id"": ""C"", ""text"": ""problem teodycei (Leibniz/Hiob)""}], ""rightColumn"": [{""id"": 1, ""text"": ""'Cóż Ty większego mogłeś zrobić - Boże?'""}, {""id"": 2, ""text"": ""'Stamtąd przyszły siły moje, skąd do Ciebie przyszły Twoje'""}, {""id"": 3, ""text"": ""'Ty mądrość, ja miłość mam'""}], ""matchingType"": ""philosophy_manifestation""}","[[0, 0], [1, 1], [2, 2]]",,{},"{""explanation"": ""Demiurg = 'cóż większego', wspólne źródło = 'stamtąd przyszły', teodyceja = 'mądrość bez miłości'.""}",2025-11-28 10:01:15.031,2025-11-28 10:01:15.031,Dziady cz. III
cmiip010n001dqh7mr89x7sk4,CLOSED_MULTIPLE,HISTORICAL_LITERARY,ROMANTICISM,4,4,Które elementy wskazują na 'lucyferyczny' (nie szatański) charakter buntu Konrada?,"{""options"": [""aspiracja do boskości, nie niszczenia"", ""miłość jako motywacja, nie nienawiść"", ""pragnienie władzy dla dobra, nie zła"", ""całkowite odrzucenie Boga"", ""możliwość ocalenia i nawrócenia""]}","[0, 1, 2, 4]",,{},"{""explanation"": ""Lucyferyzm: aspiracja do boskości, miłość, dobro jako cel, możliwość ocalenia. NIE całkowite odrzucenie - Konrad zwraca się DO Boga.""}",2025-11-28 10:01:15.031,2025-11-28 10:01:15.031,Dziady cz. III
cmiip010n001eqh7mo2lt9o36,CLOSED_MULTIPLE,HISTORICAL_LITERARY,ROMANTICISM,4,5,Uzupełnij analizę perspektywy postkolonialnej na mesjanizm.,"{""gaps"": [{""id"": 1, ""options"": [""imitacją"", ""kontrdyskursem"", ""kontynuacją"", ""odrzuceniem""]}, {""id"": 2, ""options"": [""języka"", ""armii"", ""pieniędzy"", ""religii""]}, {""id"": 3, ""options"": [""odwrócenie hierarchii (polska dominacja)"", ""pokój"", ""rewolucja"", ""izolacja""]}, {""id"": 4, ""options"": [""polskiej"", ""uniwersalnej"", ""niemieckiej"", ""słowiańskiej""]}], ""textWithGaps"": ""Według Galla mesjanizm jest [1] wobec filozofii Hegla. Mickiewicz używa [2] hegemonii, by ją przezwyciężyć. Celem nie jest [3], lecz stworzenie [4] koncepcji europejskiej.""}","[1, 0, 0, 1]",,{},"{""explanation"": ""Mesjanizm = kontrdyskurs, używa języka hegemonii, cel nie jest dominacja, lecz uniwersalna koncepcja.""}",2025-11-28 10:01:15.031,2025-11-28 10:01:15.031,Dziady cz. III
cmiip010n001fqh7mz6lw7dfz,CLOSED_MULTIPLE,HISTORICAL_LITERARY,ROMANTICISM,4,4,"Które zagrożenia związane z mesjanizmem identyfikowali krytycy (Norwid, Janion)?","{""options"": [""megalomanii narodowa"", ""gloryfikacja cierpienia prowadząca do bierności"", ""zatracenie indywidualności w zbiorowości"", ""wzmocnienie więzi społecznych"", ""manichejski podział świata na 'świętych' i 'sługusów szatana'""]}","[0, 1, 2, 4]",,{},"{""explanation"": ""Zagrożenia: megalomania, cierpiętnictwo, zatracenie 'ja', manichejski podział. Wzmocnienie więzi to pozytyw, nie zagrożenie.""}",2025-11-28 10:01:15.031,2025-11-28 10:01:15.031,Dziady cz. III
cmiip010n001gqh7mtxw8jvho,CLOSED_MULTIPLE,HISTORICAL_LITERARY,ROMANTICISM,4,4,Dopasuj fazę Wielkiej Improwizacji do dominującego problemu filozoficznego.,"{""leftColumn"": [{""id"": ""A"", ""text"": ""Samotność artysty (język kłamie głosowi)""}, {""id"": ""B"", ""text"": ""Poetycka wszechmoc (pieśń za granicą świata)""}, {""id"": ""C"", ""text"": ""Konfrontacja z Bogiem (mądrość bez miłości)""}], ""rightColumn"": [{""id"": 1, ""text"": ""problem niewyrażalności (romantyczna epistemologia)""}, {""id"": 2, ""text"": ""poeta jako demiurg (Schelling)""}, {""id"": 3, ""text"": ""problem teodycei (Leibniz, Hiob)""}], ""matchingType"": ""phase_philosophy""}","[[0, 0], [1, 1], [2, 2]]",,{},"{""explanation"": ""Faza I = niewyrażalność, faza II = demiurg, faza IV = teodyceja.""}",2025-11-28 10:01:15.031,2025-11-28 10:01:15.031,Dziady cz. III
cmhyzclos001yqh6evoxab60u,SHORT_ANSWER,HISTORICAL_LITERARY,POSITIVISM,2,3,"Opisz, jak zmienia się Raskolnikow w epilogu powieści.",{},,,{},{},2025-11-14 14:55:34.341,2025-11-14 14:55:34.341,Zbrodnia i kara
cmhyzclos001xqh6eyl3rz0yu,SHORT_ANSWER,HISTORICAL_LITERARY,POSITIVISM,2,4,Wyjaśnij symbolikę tytułu powieści.,{},,,{},{},2025-11-14 14:55:34.341,2025-11-14 14:55:34.341,Zbrodnia i kara
cmhyzclos001zqh6er0rgm9gm,SHORT_ANSWER,HISTORICAL_LITERARY,POSITIVISM,2,3,Dlaczego Dostojewski czyni Sonię prostytutką?,{},,,{},{},2025-11-14 14:55:34.341,2025-11-14 14:55:34.341,Zbrodnia i kara
cmhyzclos0020qh6e11ehqg5h,SHORT_ANSWER,HISTORICAL_LITERARY,POSITIVISM,2,3,Wyjaśnij znaczenie sceny czytania o wskrzeszeniu Łazarza.,{},,,{},{},2025-11-14 14:55:34.341,2025-11-14 14:55:34.341,Zbrodnia i kara
cmhyzclos0021qh6ek93dcdjd,SHORT_ANSWER,HISTORICAL_LITERARY,POSITIVISM,1,2,"Wymień trzy miejsca w Petersburgu, które są ważne dla akcji powieści.",{},,,{},{},2025-11-14 14:55:34.341,2025-11-14 14:55:34.341,Zbrodnia i kara
cmiip010o001hqh7mwxmnfnr0,CLOSED_MULTIPLE,HISTORICAL_LITERARY,ROMANTICISM,5,5,Uzupełnij zaawansowaną analizę teozoficznego tła Wielkiej Improwizacji.,"{""gaps"": [{""id"": 1, ""options"": [""Logos"", ""Ungrund"", ""Pleroma"", ""Demiurg""]}, {""id"": 2, ""options"": [""tylko dobro"", ""tylko zło"", ""zarówno jasne, jak i ciemne siły"", ""materię""]}, {""id"": 3, ""options"": [""Jego naturę"", ""Jego istnienie"", ""Jego wieczność"", ""Jego stworzenie""]}, {""id"": 4, ""options"": [""przeznaczenie"", ""źródło/pochodzenie"", ""zakończenie"", ""stworzenie""]}], ""textWithGaps"": ""W teozofii Boehmego [1] (Bezdeń) to pierwotna otchłań poprzedzająca rozróżnienie. Z niej wyłania się 'wieczna natura' zawierająca [2]. Konrad atakuje nie samego Boga, lecz [3]. Powołuje się na wspólne [4] swoich i boskich sił.""}","[1, 2, 0, 1]",,{},"{""explanation"": ""Ungrund = Bezdeń, natura zawiera jasne i ciemne siły, Konrad atakuje naturę, powołuje się na wspólne źródło.""}",2025-11-28 10:01:15.031,2025-11-28 10:01:15.031,Dziady cz. III
cmiip010o001iqh7mx6wg5c0d,CLOSED_MULTIPLE,HISTORICAL_LITERARY,ROMANTICISM,5,5,Które elementy wskazują na 'ambiwalencję' Dziadów cz. III jako świadomą strategię artystyczną?,"{""options"": [""niedokończone bluźnierstwo (autocenzura chroniąca bohatera)"", ""zestawienie prometeizmu Konrada z mesjanizmem księdza Piotra bez jednoznacznego rozstrzygnięcia"", ""możliwość interpretacji omdlenia jako interwencji lub wewnętrznego hamulca"", ""jednoznaczne potępienie Konrada przez narratora"", ""otwartość proroctwa '44' na różne interpretacje""]}","[0, 1, 2, 4]",,{},"{""explanation"": ""Ambiwalencja: niedokończenie, zestawienie postaw, wieloznaczność omdlenia, otwartość proroctwa. NIE ma jednoznacznego potępienia.""}",2025-11-28 10:01:15.031,2025-11-28 10:01:15.031,Dziady cz. III
cmhyzclol0002qh6e7ncjc6mo,CLOSED_SINGLE,HISTORICAL_LITERARY,POSITIVISM,1,1,Kto jest autorem powieści *Zbrodnia i kara*?,"{""options"": [""Lew Tołstoj"", ""Fiodor Dostojewski"", ""Anton Czechow"", ""Iwan Turgieniew""]}",1,,{},"{""explanation"": ""Zbrodnia i kara to najsłynniejsza powieść Fiodora Dostojewskiego, opublikowana w 1866 roku.""}",2025-11-14 14:55:34.341,2025-11-14 14:55:34.341,Zbrodnia i kara
cmhyzclom0005qh6etthsn3m8,CLOSED_SINGLE,HISTORICAL_LITERARY,POSITIVISM,1,1,Kim z wykształcenia jest Raskolnikow?,"{""options"": [""Lekarzem"", ""Studentem prawa"", ""Inżynierem"", ""Nauczycielem""]}",1,,{},"{""explanation"": ""Raskolnikow był studentem prawa, ale z powodu biedy musiał przerwać studia.""}",2025-11-14 14:55:34.341,2025-11-14 14:55:34.341,Zbrodnia i kara
cmhyzclom0006qh6e3t5p8j8i,CLOSED_SINGLE,HISTORICAL_LITERARY,POSITIVISM,1,1,Ilu ludzi zabił Raskolnikow?,"{""options"": [""Jedną osobę"", ""Dwie osoby"", ""Trzy osoby"", ""Cztery osoby""]}",1,,{},"{""explanation"": ""Raskolnikow zabił dwie osoby: starą lichwiarkę Alonę Iwanownę (planowane morderstwo) i jej siostrę Lizawietę (przypadkowo).""}",2025-11-14 14:55:34.341,2025-11-14 14:55:34.341,Zbrodnia i kara
cmhyzclom0007qh6ef7y515qo,CLOSED_SINGLE,HISTORICAL_LITERARY,POSITIVISM,1,1,Kim jest Sonia Marmeladowa?,"{""options"": [""Siostra Raskolnikowa"", ""Gospodyni"", ""Prostytutka, córka pijaka Marmeladowa"", ""Lichwarka""]}",2,,{},"{""explanation"": ""Sonia to córka urzędnika Marmeladowa, która zmuszona nędzą rodziny stała się prostytutką, by utrzymać macochę i jej dzieci.""}",2025-11-14 14:55:34.341,2025-11-14 14:55:34.341,Zbrodnia i kara
cmhyzclom0008qh6ex6cfmnl1,CLOSED_SINGLE,HISTORICAL_LITERARY,POSITIVISM,1,1,Jak nazywa się siostra Raskolnikowa?,"{""options"": [""Dunia"", ""Sonia"", ""Katarzyna"", ""Nastasja""]}",0,,{},"{""explanation"": ""Awdotia (Dunia) Romanowna to młodsza siostra Raskolnikowa, która pracowała jako guwernantka u państwa Swidrygajłowych.""}",2025-11-14 14:55:34.341,2025-11-14 14:55:34.341,Zbrodnia i kara
cmhyzclom000bqh6e8a0vk2tz,CLOSED_SINGLE,HISTORICAL_LITERARY,POSITIVISM,1,1,Kim był Siemion Marmeladow?,"{""options"": [""Bogatym kupcem"", ""Pijanym urzędnikiem"", ""Lekarzem"", ""Księdzem""]}",1,,{},"{""explanation"": ""Marmeladow to tragiczna postać pijanego urzędnika, który przez alkoholizm doprowadził rodzinę do skrajnej nędzy i zginął pod kołami powozu.""}",2025-11-14 14:55:34.341,2025-11-14 14:55:34.341,Zbrodnia i kara
cmhyzclom000cqh6e11sbrxv3,CLOSED_SINGLE,HISTORICAL_LITERARY,POSITIVISM,1,1,Jak nazywa się stara lichwarka zabita przez Raskolnikowa?,"{""options"": [""Alona Iwanowna"", ""Pulcheria Aleksandrowna"", ""Marta Pietrowna"", ""Nastasja Fiłipowna""]}",0,,{},"{""explanation"": ""Alona Iwanowna to 60-letnia lichwarka, u której Raskolnikow zastawiał rzeczy i którą zamordował toporkiem.""}",2025-11-14 14:55:34.341,2025-11-14 14:55:34.341,Zbrodnia i kara
cmhyzclom000dqh6ez451po5a,CLOSED_SINGLE,HISTORICAL_LITERARY,POSITIVISM,1,1,Jak nazywała się druga ofiara Raskolnikowa?,"{""options"": [""Sonia"", ""Lizawieta"", ""Dunia"", ""Katarzyna""]}",1,,{},"{""explanation"": ""Lizawieta to przyrodnia siostra lichwiarki - łagodna, prosta kobieta, którą Raskolnikow zabił przypadkowo, gdy wróciła niespodziewanie do mieszkania.""}",2025-11-14 14:55:34.341,2025-11-14 14:55:34.341,Zbrodnia i kara
cmhyzclon000hqh6eb615tmk4,CLOSED_SINGLE,HISTORICAL_LITERARY,POSITIVISM,2,2,Jaka choroba dotknęła Katarzynę Iwanownę (żonę Marmeladowa)?,"{""options"": [""Rak"", ""Gruźlica (suchoty)"", ""Tyfus"", ""Cholera""]}",1,,{},"{""explanation"": ""Katarzyna Iwanowna cierpiała na gruźlicę - kasłała krwią, miała gorączkę i czerwone plamy na policzkach, ostatecznie zmarła z krwotokiem.""}",2025-11-14 14:55:34.341,2025-11-14 14:55:34.341,Zbrodnia i kara
cmhyzclon000iqh6ed99c17bv,CLOSED_SINGLE,HISTORICAL_LITERARY,POSITIVISM,2,2,Kto był Nikołaj i dlaczego się przyznał do zbrodni Raskolnikowa?,"{""options"": [""Malarz, który chciał przyjąć na siebie cierpienie ze względów religijnych"", ""Prawdziwy morderca"", ""Był torturowany przez policję"", ""Brat Raskolnikowa""]}",0,,{},"{""explanation"": ""Nikołaj to młody malarz-raskolnik, który malował mieszkanie w dniu zbrodni i fałszywie się przyznał, bo chciał przyjąć cierpienie zgodnie ze swoją wiarą.""}",2025-11-14 14:55:34.341,2025-11-14 14:55:34.341,Zbrodnia i kara
cmhyzclon000kqh6etquuup1x,CLOSED_SINGLE,HISTORICAL_LITERARY,POSITIVISM,1,1,Czym Raskolnikow zabił lichwiarkę?,"{""options"": [""Nożem"", ""Rewolwerem"", ""Toporem"", ""Trucizną""]}",2,,{},"{""explanation"": ""Raskolnikow zabił Alonę Iwanownę siekierą (toporem), którą ukradł ze stróżówki tuż przed morderstwem.""}",2025-11-14 14:55:34.341,2025-11-14 14:55:34.341,Zbrodnia i kara
cmhyzclon000lqh6eokeocxdb,CLOSED_SINGLE,HISTORICAL_LITERARY,POSITIVISM,1,1,Gdzie Raskolnikow ukrył łupy z morderstwa?,"{""options"": [""W swoim pokoju"", ""Pod kamieniem na podwórzu"", ""U Razumichina"", ""Wyrzucił do rzeki""]}",1,,{},"{""explanation"": ""Raskolnikow ukrył łupy (portmonetkę i biżuterię) pod dużym kamieniem na jakimś podwórzu, później nigdy ich nie odkopał.""}",2025-11-14 14:55:34.341,2025-11-14 14:55:34.341,Zbrodnia i kara
cmhyzclon000mqh6edpmjhy2b,CLOSED_SINGLE,HISTORICAL_LITERARY,POSITIVISM,1,1,Co stało się z Raskolnikowem po zabójstwie?,"{""options"": [""Natychmiast uciekł z miasta"", ""Popadł w chorobę i gorączkę"", ""Stał się jeszcze bardziej pewny siebie"", ""Od razu się przyznał""]}",1,,{},"{""explanation"": ""Po morderstwie Raskolnikow popadł w chorobliwą gorączkę i majaczy przez kilka dni, traci przytomność, ma halucynacje.""}",2025-11-14 14:55:34.341,2025-11-14 14:55:34.341,Zbrodnia i kara
cmhyzcloo000nqh6eyu9kmfgt,CLOSED_SINGLE,HISTORICAL_LITERARY,POSITIVISM,1,1,Jak zginął Marmeladow?,"{""options"": [""Zmarł z choroby"", ""Został zamordowany"", ""Rozjechał go powóz"", ""Popełnił samobójstwo""]}",2,,{},"{""explanation"": ""Pijany Marmeladow wpadł pod konie i powóz, odniósł śmiertelne obrażenia i zmarł w obecności rodziny, księdza i Raskolnikowa.""}",2025-11-14 14:55:34.341,2025-11-14 14:55:34.341,Zbrodnia i kara
cmhyzcloo000oqh6e3s8mr09l,CLOSED_SINGLE,HISTORICAL_LITERARY,POSITIVISM,1,1,Ile pieniędzy Raskolnikow dał rodzinie Marmeladowów po śmierci ojca?,"{""options"": [""10 rubli"", ""20 rubli"", ""50 rubli"", ""100 rubli""]}",1,,{},"{""explanation"": ""Raskolnikow dał Katarzynie Iwanownie 20 rubli - prawie wszystkie pieniądze, które otrzymał od matki. To była duża suma dla niego.""}",2025-11-14 14:55:34.341,2025-11-14 14:55:34.341,Zbrodnia i kara
cmhyzcloo000qqh6e1jkd1rs6,CLOSED_SINGLE,HISTORICAL_LITERARY,POSITIVISM,2,2,Co Raskolnikow zrobił podczas pierwszej wizyty u lichwiarki?,"{""options"": [""Od razu ją zabił"", ""Zastawił zegarek po ojcu i rozpoznał mieszkanie"", ""Tylko rozmawiał z nią"", ""Ukradł klucze""]}",1,,{},"{""explanation"": ""Pierwsza wizyta była próbą - Raskolnikow zastawił zegarek po ojcu, dokładnie zapamiętał rozkład mieszkania, położenie kluczy i miejsce, gdzie stara chowa pieniądze.""}",2025-11-14 14:55:34.341,2025-11-14 14:55:34.341,Zbrodnia i kara
cmhyzcloo000rqh6e47ghfb1p,CLOSED_SINGLE,HISTORICAL_LITERARY,POSITIVISM,2,2,Dlaczego Raskolnikow wrócił do mieszkania zamordowanej lichwiarki?,"{""options"": [""Zapomniał czegoś zabrać"", ""Aby zostawić list"", ""W gorączce dzwonił do dzwonka i pytał o krew"", ""Został zmuszony przez policję""]}",2,,{},"{""explanation"": ""W gorączkowym stanie Raskolnikow wrócił do mieszkania staruchy, dzwonił do dzwonka i pytał o krew - to bardzo wzbudziło podejrzenia robotników i policji.""}",2025-11-14 14:55:34.341,2025-11-14 14:55:34.341,Zbrodnia i kara
