id,type,category,work,difficulty,question,createdAt
cmmv7fb9r000oqhxpkjxqg0dn,CLOSED_SINGLE,LANGUAGE_USE,Dżuma,3,Dlaczego „Dżumę” nazywamy powieścią-parabolą?,2026-03-17 22:49:04.72
cmmv7fb9o000nqhxpxu361khd,CLOSED_SINGLE,HISTORICAL_LITERARY,Dżuma,3,Jaką scenę Camus wykorzystuje jako punkt kulminacyjny sporu o sens cierpienia?,2026-03-17 22:49:04.717
cmmv7fb9m000mqhxpb3lebnj3,CLOSED_SINGLE,HISTORICAL_LITERARY,Dżuma,3,Co zmienia się w postawie ojca Paneloux między pierwszym a drugim kazaniem?,2026-03-17 22:49:04.714
cmmv7fb9j000lqhxpn8cbz7ly,CLOSED_SINGLE,HISTORICAL_LITERARY,Dżuma,3,Dlaczego Rambert ostatecznie rezygnuje z ucieczki z Oranu?,2026-03-17 22:49:04.712
cmmv7fb9h000kqhxplr0xu69b,SHORT_ANSWER,HISTORICAL_LITERARY,Dżuma,2,Jakie zdarzenie otwiera fabułę powieści (scena z 16 kwietnia)?,2026-03-17 22:49:04.709
cmmv7fb9f000jqhxp5vhofo8t,SHORT_ANSWER,HISTORICAL_LITERARY,Dżuma,2,Co dzieje się z żoną doktora Rieux w trakcie epidemii?,2026-03-17 22:49:04.707
cmmv7fb9c000iqhxpyv9ckin7,SHORT_ANSWER,HISTORICAL_LITERARY,Dżuma,2,Kim jest stary astmatyk i jaką postawę reprezentuje?,2026-03-17 22:49:04.705
cmmv7fb9a000hqhxpnyv4gc47,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Dżuma,2,Które motywy literackie są obecne w „Dżumie”?,2026-03-17 22:49:04.702
cmmv7fb97000gqhxpdpgwdrnm,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Dżuma,2,"Uzupełnij zdania, wybierając poprawne opcje:",2026-03-17 22:49:04.7
cmmv7fb95000fqhxpqnb980rq,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Dżuma,2,Połącz postacie z ich charakterystycznymi cechami:,2026-03-17 22:49:04.697
cmmv7fb92000eqhxpm34rvv2z,CLOSED_SINGLE,HISTORICAL_LITERARY,Dżuma,2,Jak umiera dozorca Michel — pierwsza ofiara dżumy?,2026-03-17 22:49:04.694
cmmv7fb8z000dqhxp3hxdiym6,CLOSED_SINGLE,HISTORICAL_LITERARY,Dżuma,2,Kto jako pierwszy wypowiada słowo „dżuma” w powieści?,2026-03-17 22:49:04.691
cmmv7fb8w000cqhxp3v5zkanz,CLOSED_SINGLE,HISTORICAL_LITERARY,Dżuma,2,Czym zajmuje się Cottard w czasie epidemii?,2026-03-17 22:49:04.688
cmmv7fb8q000bqhxp8sb4tk8b,CLOSED_SINGLE,HISTORICAL_LITERARY,Dżuma,2,Nad czym pracuje Joseph Grand przez całą powieść?,2026-03-17 22:49:04.683
cmmv7fb8k000aqhxpvjorl2i6,CLOSED_SINGLE,HISTORICAL_LITERARY,Dżuma,2,Kim jest Raymond Rambert i dlaczego chce opuścić Oran?,2026-03-17 22:49:04.677
cmmv7fb8g0009qhxpf307zi2e,SHORT_ANSWER,HISTORICAL_LITERARY,Dżuma,1,Skąd pochodzi motto „Dżumy” i co ono oznacza?,2026-03-17 22:49:04.672
cmmv7fb8a0008qhxpjpsqx8x0,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Dżuma,1,Które wydarzenia następują w części I powieści?,2026-03-17 22:49:04.666
cmmv7fb860007qhxpy2x2quvf,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Dżuma,1,Które stwierdzenia o powieści „Dżuma” są prawdziwe?,2026-03-17 22:49:04.663
cmmv7fb830006qhxp31g5aaoi,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Dżuma,1,Które z wymienionych postaci są bohaterami „Dżumy”?,2026-03-17 22:49:04.659
cmmv7fb7z0005qhxpg145j6qb,CLOSED_SINGLE,HISTORICAL_LITERARY,Dżuma,1,Ile części (rozdziałów głównych) liczy powieść „Dżuma”?,2026-03-17 22:49:04.655
cmmv7fb7v0004qhxp0qb71zba,CLOSED_SINGLE,HISTORICAL_LITERARY,Dżuma,1,Kto okazuje się narratorem kroniki na końcu powieści?,2026-03-17 22:49:04.651
cmmv7fb7s0003qhxpxdljbjm8,CLOSED_SINGLE,HISTORICAL_LITERARY,Dżuma,1,Co jest pierwszym zwiastunem epidemii w Oranie?,2026-03-17 22:49:04.648
cmmv7fb7m0002qhxp1voehawm,CLOSED_SINGLE,HISTORICAL_LITERARY,Dżuma,1,"Jaki zawód wykonuje główny bohater, Bernard Rieux?",2026-03-17 22:49:04.643
cmmv7fb7i0001qhxpq8ehb88z,CLOSED_SINGLE,HISTORICAL_LITERARY,Dżuma,1,W jakim mieście rozgrywa się akcja „Dżumy”?,2026-03-17 22:49:04.638
cmmv7fb6d0000qhxph0xtlyz6,CLOSED_SINGLE,HISTORICAL_LITERARY,Dżuma,1,Kto jest autorem powieści „Dżuma”?,2026-03-17 22:49:04.593
cmmv6gpbx002nqhfgxtp3mbm1,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Konrad Wallenrod,3,Ktore z ponizszych ofiar sklada Konrad na oltarzu zemsty za ojczyzne?,2026-03-17 22:22:09.982
cmmv6gpbu002mqhfgmipncvwj,CLOSED_SINGLE,HISTORICAL_LITERARY,Konrad Wallenrod,3,"Jaka role pelni tajny trybunal, ktory skazuje Konrada?",2026-03-17 22:22:09.978
cmmv6gpbr002lqhfg7yp2xxma,CLOSED_SINGLE,HISTORICAL_LITERARY,Konrad Wallenrod,3,"Co symbolizuje lampa, ktora Konrad ciska z okna przed smiercia?",2026-03-17 22:22:09.976
cmmv6gpbp002kqhfgtuppyjec,CLOSED_SINGLE,HISTORICAL_LITERARY,Konrad Wallenrod,2,Kim jest Kiejstut w utworze?,2026-03-17 22:22:09.973
cmmv6gpbn002jqhfgyykgoh9i,CLOSED_SINGLE,HISTORICAL_LITERARY,Konrad Wallenrod,2,Kto wychowywal Waltera Alfa wśrod Krzyzakow?,2026-03-17 22:22:09.971
cmmv6gpbl002iqhfgp16hl07i,ESSAY,WRITING,Konrad Wallenrod,5,"Zdrada jako forma patriotyzmu? Rozważ problem, odwolujac sie do ""Konrada Wallenroda"" Adama Mickiewicza i jednego innego tekstu kultury.",2026-03-17 22:22:09.969
cmmv6gpbh002hqhfgq037dpmp,SYNTHESIS_NOTE,HISTORICAL_LITERARY,Konrad Wallenrod,5,Napisz notatke syntetyczna na podany temat:,2026-03-17 22:22:09.966
cmmv6gpbf002gqhfgz69ny9pn,SHORT_ANSWER,LANGUAGE_USE,Konrad Wallenrod,5,"Wyjasnij, jak Mickiewicz buduje napiecie fabularne za pomoca inwersji czasowej i fragmentaryzmu narracji. Podaj przyklady.",2026-03-17 22:22:09.963
cmmv6gpbc002fqhfg6k21aoa1,SHORT_ANSWER,HISTORICAL_LITERARY,Konrad Wallenrod,5,"Porownaj wallenrodyzm z prometeizmem Konrada z III czesci ""Dziadow"". Ktora postawa jest bardziej etyczna?",2026-03-17 22:22:09.96
cmmv6gpba002eqhfg23jdhccm,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Konrad Wallenrod,5,Ktore z ponizszych aspektow utworu swiadcza o jego romantycznym charakterze?,2026-03-17 22:22:09.958
cmmv6gpb8002dqhfgko2vc8u0,CLOSED_SINGLE,HISTORICAL_LITERARY,Konrad Wallenrod,5,"Dlaczego Mickiewicz przedstawia wallenrodyzm jako strategie tragiczna, a nie heroiczna?",2026-03-17 22:22:09.956
cmmv6gpb5002cqhfgulkh0060,CLOSED_SINGLE,HISTORICAL_LITERARY,Konrad Wallenrod,5,Jak mozna zinterpretowac relacje Konrad--Halban w kontekscie romantycznej koncepcji roli poety?,2026-03-17 22:22:09.953
cmmv6gpb3002bqhfggtzi17qd,ESSAY,WRITING,Konrad Wallenrod,4,"Tragiczna milosc w literaturze. Omow problem, odwolujac sie do ""Konrada Wallenroda"" Adama Mickiewicza i jednego innego tekstu kultury.",2026-03-17 22:22:09.951
cmmv6gpb0002aqhfgub3zlz89,SYNTHESIS_NOTE,HISTORICAL_LITERARY,Konrad Wallenrod,4,Napisz notatke syntetyczna na podany temat:,2026-03-17 22:22:09.949
cmmv6gpay0029qhfggel7qs9w,SHORT_ANSWER,HISTORICAL_LITERARY,Konrad Wallenrod,4,"Porownaj postaci Konrada Wallenroda i Almanzora z ballady ""Alpuhara"". Wskazz analogie i roznice.",2026-03-17 22:22:09.946
cmmv6gpav0028qhfghq5dnuxh,SHORT_ANSWER,HISTORICAL_LITERARY,Konrad Wallenrod,4,"Wyjasnij role piesni gminnej w ""Konradzie Wallenrodzie"" na podstawie Piesni Wajdeloty. Dlaczego Mickiewicz poswiecil jej tak wiele miejsca?",2026-03-17 22:22:09.944
cmmv6gpat0027qhfgp78rhtgm,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Konrad Wallenrod,4,Ktore porownannia miedzy Konradem Wallenrodem a innymi bohaterami romantycznymi sa uzasadnione?,2026-03-17 22:22:09.941
cmmv6gpao0026qhfgt0xjs140,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Konrad Wallenrod,4,"Ktore z ponizszych interpretacji ballady ""Alpuhara"" sa uzasadnione?",2026-03-17 22:22:09.936
cmmv6gpal0025qhfgg1gy6wfb,CLOSED_SINGLE,HISTORICAL_LITERARY,Konrad Wallenrod,4,"Dlaczego Aldona odmawia wyjscia z wiezy, gdy Konrad ja o to blaga?",2026-03-17 22:22:09.934
cmmv6gpaj0024qhfgdgcinrgv,CLOSED_SINGLE,HISTORICAL_LITERARY,Konrad Wallenrod,4,Jak mozna zinterpretowac geneze utworu w kontekscie zycia Mickiewicza?,2026-03-17 22:22:09.932
cmmv6gpah0023qhfgvxy8eplo,CLOSED_SINGLE,HISTORICAL_LITERARY,Konrad Wallenrod,4,Dlaczego Halban odmawia wypicia trucizny razem z Konradem?,2026-03-17 22:22:09.929
cmmv6gpae0022qhfgl19kagak,SYNTHESIS_NOTE,HISTORICAL_LITERARY,Konrad Wallenrod,3,Napisz notatke syntetyczna na podany temat:,2026-03-17 22:22:09.926
cmmv6gpac0021qhfgonvwtjji,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Konrad Wallenrod,3,Ktore stwierdzenia o Aldonie sa prawdziwe?,2026-03-17 22:22:09.924
cmmv6gpa90020qhfg6ml3twe3,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Konrad Wallenrod,3,Ktore elementy utworu stanowia nawiazania do sytuacji Polski pod zaborami?,2026-03-17 22:22:09.922
cmmv6gpa7001zqhfg5hm7yqs9,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Konrad Wallenrod,3,"Ktore cechy powiesc poetyckiej realizuje ""Konrad Wallenrod""?",2026-03-17 22:22:09.919
cmmv6gpa5001yqhfgvrqusrh2,CLOSED_SINGLE,LANGUAGE_USE,Konrad Wallenrod,3,Co oznacza porownanie sokoła w Powiesci Wajdeloty?,2026-03-17 22:22:09.917
cmmv6gpa2001xqhfgiad6muhw,CLOSED_SINGLE,HISTORICAL_LITERARY,Konrad Wallenrod,3,Na czym polega tragizm Konrada Wallenroda?,2026-03-17 22:22:09.915
cmmv6gpa0001wqhfgf7dn3bxb,CLOSED_SINGLE,HISTORICAL_LITERARY,Konrad Wallenrod,3,Jaka jest funkcja Piesni Wajdeloty w kontekscie calego utworu?,2026-03-17 22:22:09.912
cmmv6gp9x001vqhfgs8uywzjp,CLOSED_SINGLE,HISTORICAL_LITERARY,Konrad Wallenrod,3,"Czym jest zabieg ""maski historycznej"" zastosowany w ""Konradzie Wallenrodzie""?",2026-03-17 22:22:09.91
cmmv6gp9v001uqhfgcnn1osv4,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Konrad Wallenrod,2,"Ktore z ponizszych motywow sa obecne w ""Konradzie Wallenrodzie""?",2026-03-17 22:22:09.908
cmmv6gp9t001tqhfgnuamoq86,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Konrad Wallenrod,2,"Uzupelnij zdania, wybierajac poprawne opcje:",2026-03-17 22:22:09.905
cmmv6gp9r001sqhfgb4119alw,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Konrad Wallenrod,2,Polacz postacie z ich rolami w utworze:,2026-03-17 22:22:09.903
cmmv6gp9o001rqhfgv7r97ttb,CLOSED_SINGLE,HISTORICAL_LITERARY,Konrad Wallenrod,2,Jak ginie Konrad Wallenrod?,2026-03-17 22:22:09.901
cmmv6gp9m001qqhfg65yp1vxt,CLOSED_SINGLE,HISTORICAL_LITERARY,Konrad Wallenrod,2,Jak reaguje Witold na piesn Wajdeloty podczas uczty?,2026-03-17 22:22:09.899
cmmv6gp9k001pqhfg21gpyj1p,CLOSED_SINGLE,HISTORICAL_LITERARY,Konrad Wallenrod,2,Czym jest wallenrodyzm?,2026-03-17 22:22:09.897
cmmv6gp9i001oqhfgpt2rawl1,CLOSED_SINGLE,HISTORICAL_LITERARY,Konrad Wallenrod,2,"Co opowiada ballada ""Alpuhara"" spiewana przez Konrada na uczcie?",2026-03-17 22:22:09.894
cmmv6gp9g001nqhfgflir3f6k,CLOSED_SINGLE,HISTORICAL_LITERARY,Konrad Wallenrod,2,W jaki sposob Walter Alf trafil do Krzyzakow?,2026-03-17 22:22:09.892
cmmv6gp9e001mqhfghkiwygmx,SHORT_ANSWER,HISTORICAL_LITERARY,Konrad Wallenrod,1,"Z jakiego dziela pochodzi motto ""Konrada Wallenroda"" i co ono oznacza?",2026-03-17 22:22:09.89
cmmv6gp9a001lqhfgz5k9sakd,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Konrad Wallenrod,1,"Ktore formy liryczne zawarte sa w ""Konradzie Wallenrodzie""?",2026-03-17 22:22:09.887
cmmv6gp98001kqhfg6z7sfgb3,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Konrad Wallenrod,1,Ktore informacje o utworze sa prawdziwe?,2026-03-17 22:22:09.885
cmmv6gp96001jqhfg9bkzzoxq,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Konrad Wallenrod,1,"Ktore z ponizszych postaci wystepuja w ""Konradzie Wallenrodzie""?",2026-03-17 22:22:09.882
cmmv6gp94001iqhfg2bkuqk1r,CLOSED_SINGLE,HISTORICAL_LITERARY,Konrad Wallenrod,1,Kim jest Halban?,2026-03-17 22:22:09.88
cmmv6gp92001hqhfgdqt2705d,CLOSED_SINGLE,HISTORICAL_LITERARY,Konrad Wallenrod,1,Kim jest Aldona w utworze?,2026-03-17 22:22:09.878
cmmv6gp90001gqhfg0b8a8oup,CLOSED_SINGLE,HISTORICAL_LITERARY,Konrad Wallenrod,1,"Gdzie rozgrywa sie glowna akcja ""Konrada Wallenroda""?",2026-03-17 22:22:09.876
cmmv6gp8x001fqhfgwhkyj8zk,CLOSED_SINGLE,HISTORICAL_LITERARY,Konrad Wallenrod,1,"Jak naprawde nazywa sie glowny bohater ""Konrada Wallenroda""?",2026-03-17 22:22:09.874
cmmv6gp8v001eqhfghepi8wgp,CLOSED_SINGLE,HISTORICAL_LITERARY,Konrad Wallenrod,1,"Jaki gatunek literacki reprezentuje ""Konrad Wallenrod""?",2026-03-17 22:22:09.872
cmmv6gp8t001dqhfget9pknnk,CLOSED_SINGLE,HISTORICAL_LITERARY,Konrad Wallenrod,1,"Kto jest autorem ""Konrada Wallenroda""?",2026-03-17 22:22:09.869
cmmv6gp8q001cqhfg02i1c34q,ESSAY,WRITING,Sklepy cynamonowe,5,"Jaką rolę w literaturze pełni groteska? Rozważ problem, odwołując się do „Sklepów cynamonowych” Brunona Schulza i jednego innego tekstu kultury.",2026-03-17 22:22:09.867
cmmv6gp8o001bqhfg5x0qxx5t,SYNTHESIS_NOTE,HISTORICAL_LITERARY,Sklepy cynamonowe,5,Napisz notatkę syntetyczną na podany temat:,2026-03-17 22:22:09.864
cmmv6gp8m001aqhfg02vvsquw,SHORT_ANSWER,LANGUAGE_USE,Sklepy cynamonowe,5,"Wyjaśnij, dlaczego „Sklepy cynamonowe” nazywane są prozą poetycką. Podaj trzy cechy stylu Schulza, które uzasadniają to określenie.",2026-03-17 22:22:09.862
cmmv6gp8k0019qhfgvhw9enl8,SHORT_ANSWER,HISTORICAL_LITERARY,Sklepy cynamonowe,5,Porównaj kreację przestrzeni w „Sklepach cynamonowych” Schulza z kreacją przestrzeni w innym dziele literackim. Wskaż podobieństwa i różnice.,2026-03-17 22:22:09.86
cmmv6gp8h0018qhfgeymkl9p5,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Sklepy cynamonowe,5,Które aspekty „Sklepów cynamonowych” nawiązują do tradycji i mistyki żydowskiej?,2026-03-17 22:22:09.858
cmmv6gp8f0017qhfgkhk4vx5l,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Sklepy cynamonowe,5,Które porównania międzytekstowe z innymi dziełami są uzasadnione?,2026-03-17 22:22:09.856
cmmv6gp8d0016qhfgymo2qdmh,CLOSED_SINGLE,LANGUAGE_USE,Sklepy cynamonowe,5,Co oznacza synestezja w kontekście prozy Schulza i który fragment najlepiej ją ilustruje?,2026-03-17 22:22:09.853
cmmv6gp8b0015qhfgz8sbsntg,CLOSED_SINGLE,HISTORICAL_LITERARY,Sklepy cynamonowe,5,Dlaczego „Ulicę Krokodyli” można czytać jako metapoetycką refleksję Schulza o naturze fikcji?,2026-03-17 22:22:09.851
cmmv6gp890014qhfg4odt4f2p,CLOSED_SINGLE,HISTORICAL_LITERARY,Sklepy cynamonowe,5,Jak można zinterpretować stosunek ojciec–Adela w kontekście masochizmu Schulzowskiego?,2026-03-17 22:22:09.849
cmmv6gp870013qhfgy5cwwwqc,ESSAY,WRITING,Sklepy cynamonowe,4,"Dzieciństwo jako utracony raj. Rozważ problem, odwołując się do „Sklepów cynamonowych” Brunona Schulza i jednego innego tekstu kultury.",2026-03-17 22:22:09.847
cmmv6gp840012qhfg60ykhjy4,SYNTHESIS_NOTE,HISTORICAL_LITERARY,Sklepy cynamonowe,4,Napisz notatkę syntetyczną na podany temat:,2026-03-17 22:22:09.844
cmmv6gp820011qhfgflq2mj4r,SHORT_ANSWER,HISTORICAL_LITERARY,Sklepy cynamonowe,4,Jaką rolę pełni motyw labiryntu w zbiorze? Podaj co najmniej dwa przykłady z różnych opowiadań.,2026-03-17 22:22:09.842
cmmv6gp7z0010qhfga7rwixv5,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Sklepy cynamonowe,4,Które z poniższych opozycji organizują świat „Sklepów cynamonowych”?,2026-03-17 22:22:09.84
cmmv6gp7x000zqhfggadbwoi8,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Sklepy cynamonowe,4,Które cechy „Sklepów cynamonowych” świadczą o przynależności do awangardy literackiej dwudziestolecia?,2026-03-17 22:22:09.838
cmmv6gp7u000yqhfgtdtjymfd,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Sklepy cynamonowe,4,Które z poniższych interpretacji postaci ojca są uzasadnione tekstem?,2026-03-17 22:22:09.835
cmmv6gp7s000xqhfg3zevrdfg,CLOSED_SINGLE,LANGUAGE_USE,Sklepy cynamonowe,4,Czym jest mityzacja w prozie Schulza?,2026-03-17 22:22:09.832
cmmv6gp7q000wqhfgc33teqf4,CLOSED_SINGLE,HISTORICAL_LITERARY,Sklepy cynamonowe,4,Co łączy „Karakony” Schulza z „Przemianą” Kafki?,2026-03-17 22:22:09.83
cmmv6gp7o000vqhfg8sxk9qmt,CLOSED_SINGLE,HISTORICAL_LITERARY,Sklepy cynamonowe,4,"Jak rozumieć zdanie ojca: „Nie ma materii martwej — martwota jest jedynie pozorem, za którym ukrywają się nieznane formy życia”?",2026-03-17 22:22:09.828
cmmv6gp7l000uqhfgr6ih4fk7,CLOSED_SINGLE,HISTORICAL_LITERARY,Sklepy cynamonowe,4,Dlaczego tytułowe sklepy cynamonowe można interpretować jako symbol utraconej arkadii dzieciństwa?,2026-03-17 22:22:09.826
cmmv6gp7j000tqhfgg38okmcz,SYNTHESIS_NOTE,HISTORICAL_LITERARY,Sklepy cynamonowe,3,Napisz notatkę syntetyczną na podany temat:,2026-03-17 22:22:09.823
cmmv6gp7h000sqhfg4govknws,SHORT_ANSWER,HISTORICAL_LITERARY,Sklepy cynamonowe,3,Co wydarzyło się z koniem dorożkarskim pod koniec opowiadania „Sklepy cynamonowe”?,2026-03-17 22:22:09.821
cmmv6gp7e000rqhfgymbwlzwe,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Sklepy cynamonowe,3,Które z poniższych metamorfoz ojca zachodzą w zbiorze?,2026-03-17 22:22:09.819
cmmv6gp7c000qqhfg2bhfcdyx,CLOSED_MULTIPLE,LANGUAGE_USE,Sklepy cynamonowe,3,Które techniki literackie stosuje Schulz w „Sklepach cynamonowych”?,2026-03-17 22:22:09.817
cmmv6gp7a000pqhfgmjpm88kn,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Sklepy cynamonowe,3,Które elementy biblijne i mitologiczne obecne są w „Sklepach cynamonowych”?,2026-03-17 22:22:09.814
cmmv6gp77000oqhfggc529eww,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Sklepy cynamonowe,3,Połącz opowiadania z ich kluczowymi motywami:,2026-03-17 22:22:09.811
cmmv6gp74000nqhfguu1ltiqu,CLOSED_SINGLE,HISTORICAL_LITERARY,Sklepy cynamonowe,3,Co dzieje się z ojcem w opowiadaniu „Karakony”?,2026-03-17 22:22:09.809
cmmv6gp71000mqhfgm68d583s,CLOSED_SINGLE,LANGUAGE_USE,Sklepy cynamonowe,3,Czym jest oniryzm w kontekście „Sklepów cynamonowych”?,2026-03-17 22:22:09.805
cmmv6gp6v000lqhfgwuipd7co,CLOSED_SINGLE,HISTORICAL_LITERARY,Sklepy cynamonowe,3,Co symbolizuje Ulica Krokodyli w zbiorze?,2026-03-17 22:22:09.8
cmmv6gp6o000kqhfg92v6mw0i,CLOSED_SINGLE,HISTORICAL_LITERARY,Sklepy cynamonowe,3,Co oznacza pojęcie „demiurgia” w kontekście prelekcji ojca z „Traktatu o Manekinach”?,2026-03-17 22:22:09.792
cmmv6gp6l000jqhfgyr3cxgin,CLOSED_SINGLE,HISTORICAL_LITERARY,Sklepy cynamonowe,3,Jaką funkcję pełni postać Adeli wobec ojca w zbiorze „Sklepy cynamonowe”?,2026-03-17 22:22:09.789
cmmv6gp6i000iqhfgoqnc11qw,SHORT_ANSWER,HISTORICAL_LITERARY,Sklepy cynamonowe,2,Kim jest Tłuja i w jakim opowiadaniu się pojawia?,2026-03-17 22:22:09.787
cmmv6gp6g000hqhfgh8cc4slm,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Sklepy cynamonowe,2,Które pory roku odgrywają kluczową rolę w strukturze zbioru?,2026-03-17 22:22:09.784
cmmv6gp6d000gqhfggp0f430g,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Sklepy cynamonowe,2,Które z poniższych zwierząt i istot pojawiają się w „Sklepach cynamonowych”?,2026-03-17 22:22:09.782
cmmv6gp6b000fqhfgnfv01cng,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Sklepy cynamonowe,2,"Uzupełnij zdania, wybierając poprawne opcje:",2026-03-17 22:22:09.779
cmmv6gp68000eqhfgc2geydki,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Sklepy cynamonowe,2,Które cechy charakteryzują ojca narratora w „Sklepach cynamonowych”?,2026-03-17 22:22:09.777
cmmv6gp64000dqhfg4ypmm8is,CLOSED_SINGLE,HISTORICAL_LITERARY,Sklepy cynamonowe,2,Co ojciec głosi w „Traktacie o Manekinach”?,2026-03-17 22:22:09.772
cmmv6gp61000cqhfgcbfcpb56,CLOSED_SINGLE,HISTORICAL_LITERARY,Sklepy cynamonowe,2,Czego narrator poszukuje podczas nocnej wędrówki w tytułowym opowiadaniu „Sklepy cynamonowe”?,2026-03-17 22:22:09.77
cmmv6gp5z000bqhfgm2h4q1gc,CLOSED_SINGLE,HISTORICAL_LITERARY,Sklepy cynamonowe,2,"Do jakiego biblijnego motywu nawiązuje dach domu narratora, gdy ojciec hoduje na nim ptaki?",2026-03-17 22:22:09.767
cmmv6gp5w000aqhfg05gx3be2,CLOSED_SINGLE,HISTORICAL_LITERARY,Sklepy cynamonowe,2,"Kto kończy „ptasią imprezę” ojca, rozpędzając ptaki ze strychu?",2026-03-17 22:22:09.765
cmmv6gp5u0009qhfgd8orjrip,CLOSED_SINGLE,HISTORICAL_LITERARY,Sklepy cynamonowe,2,Co ojciec narratora hoduje na strychu w opowiadaniu „Ptaki”?,2026-03-17 22:22:09.762
cmmv6gp5r0008qhfgvh2geucq,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Sklepy cynamonowe,1,Które stwierdzenia o zbiorze „Sklepy cynamonowe” są prawdziwe?,2026-03-17 22:22:09.76
cmmv6gp5o0007qhfgd5qkcj2j,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Sklepy cynamonowe,1,Które opowiadania wchodzą w skład zbioru „Sklepy cynamonowe”?,2026-03-17 22:22:09.757
cmmv6gp5l0006qhfgqhlnm1gs,CLOSED_MULTIPLE,HISTORICAL_LITERARY,Sklepy cynamonowe,1,Które z wymienionych postaci pojawiają się w „Sklepach cynamonowych”?,2026-03-17 22:22:09.754
cmmv6gp5j0005qhfghyxsxh5s,CLOSED_SINGLE,HISTORICAL_LITERARY,Sklepy cynamonowe,1,Czym z zawodu zajmuje się ojciec narratora?,2026-03-17 22:22:09.751
cmmv6gp5g0004qhfgvp5a3270,CLOSED_SINGLE,HISTORICAL_LITERARY,Sklepy cynamonowe,1,Ile opowiadań zawiera zbiór „Sklepy cynamonowe”?,2026-03-17 22:22:09.749
cmmv6gp5e0003qhfg5yxddx3v,CLOSED_SINGLE,HISTORICAL_LITERARY,Sklepy cynamonowe,1,W jakim mieście rozgrywa się akcja „Sklepów cynamonowych”?,2026-03-17 22:22:09.746
cmmv6gp5b0002qhfgwpahcbay,CLOSED_SINGLE,HISTORICAL_LITERARY,Sklepy cynamonowe,1,Jak nazywa się służąca w domu narratora?,2026-03-17 22:22:09.743
cmmv6gp580001qhfg6k7wdfkd,CLOSED_SINGLE,HISTORICAL_LITERARY,Sklepy cynamonowe,1,Jak ma na imię ojciec narratora w „Sklepach cynamonowych”?,2026-03-17 22:22:09.74
cmmv6gp520000qhfg5nyvqkyd,CLOSED_SINGLE,HISTORICAL_LITERARY,Sklepy cynamonowe,1,Kto jest autorem zbioru opowiadań „Sklepy cynamonowe”?,2026-03-17 22:22:09.734
cmmv50wl8001bqhhm3r1xzp1k,ESSAY,WRITING,Ludzie bezdomni,5,"Czy literatura powinna budzić sumienie społeczne? Rozważ problem, odwołując się do „Ludzi bezdomnych” Żeromskiego i jednego innego tekstu kultury.",2026-03-17 21:41:53.277
cmmv50wl6001aqhhmcp9yxmdl,SYNTHESIS_NOTE,HISTORICAL_LITERARY,Ludzie bezdomni,4,Napisz notatkę syntetyczną na podany temat:,2026-03-17 21:41:53.274
cmmv50wl40019qhhmcmf1npp4,SHORT_ANSWER,HISTORICAL_LITERARY,Ludzie bezdomni,5,Oceń decyzję Judyma z perspektywy etyki utylitarystycznej. Czy jego rozstanie z Joasią maksymalizuje „sumę szczęścia”?,2026-03-17 21:41:53.272
cmmv50wl10018qhhmw2zhvmn1,SHORT_ANSWER,LANGUAGE_USE,Ludzie bezdomni,5,"Jakie funkcje pełnią w powieści opisy przyrody? Podaj trzy przykłady i określ, jaką techniką narracyjną posługuje się Żeromski.",2026-03-17 21:41:53.27
cmmv50wkz0017qhhmp08b4axf,SHORT_ANSWER,HISTORICAL_LITERARY,Ludzie bezdomni,5,"Czy Judym jest postacią prometeuszowską? Uzasadnij, odwołując się do mitu o Prometeuszu i do tekstu powieści.",2026-03-17 21:41:53.267
